timestamp,asset,direzione,esito,pnl_perc,hurst,kaufman,regime,cvd_proxy,vpin_proxy,atr_perc
2026-02-19T12:00,SOLUSD,LONG,WIN,4.72,0.7851568021051711,0.545,TRENDING,-12439.0,0.059,2.1788
2026-02-19T16:00,SOLUSD,LONG,WIN,3.48,0.792849604054386,0.372,TRENDING,3468.0,0.063,2.1649
2026-02-19T20:00,SOLUSD,LONG,LOSS,-1.98,0.8057843045155133,0.283,TRENDING,129638.0,0.014,1.9838
2026-02-20T00:00,SOLUSD,LONG,LOSS,-1.85,0.8053647414327342,0.021,MEAN_REVERSION,117021.0,0.004,1.847
2026-02-20T04:00,SOLUSD,LONG,LOSS,-1.89,0.7846035349552629,0.06,MEAN_REVERSION,101979.0,0.068,1.8855
2026-02-20T08:00,SOLUSD,LONG,LOSS,-1.88,0.7819813422091862,0.428,TRENDING,265287.0,0.018,1.8791
2026-02-20T12:00,SOLUSD,LONG,LOSS,-2.04,0.7493295632433922,0.442,TRENDING,338031.0,0.153,2.0401
2026-02-20T16:00,SOLUSD,LONG,LOSS,-1.99,0.7567916083350658,0.456,TRENDING,431414.0,0.276,1.9918
2026-02-20T20:00,SOLUSD,LONG,LOSS,-1.89,0.7678015656298287,0.373,TRENDING,537632.0,0.223,1.89
2026-02-21T00:00,SOLUSD,LONG,WIN,2.7,0.7364087370135705,0.597,TRENDING,439301.0,0.238,1.7434
2026-02-21T04:00,SOLUSD,LONG,WIN,2.83,0.7513430858231532,0.778,TRENDING,414485.0,0.249,1.7522
2026-02-21T08:00,SOLUSD,LONG,LOSS,-1.78,0.7431674871792344,0.769,TRENDING,400179.0,0.246,1.7834
2026-02-21T12:00,SOLUSD,SHORT,WIN,3.61,0.7321098393144592,0.798,TRENDING,474831.0,0.342,1.7964
2026-02-21T16:00,SOLUSD,SHORT,WIN,3.39,0.7451404288499287,0.636,TRENDING,459933.0,0.285,1.7534
2026-02-21T20:00,SOLUSD,SHORT,WIN,2.9,0.7352970404908192,0.317,TRENDING,370299.0,0.243,1.7245
2026-02-22T00:00,SOLUSD,SHORT,WIN,8.71,0.7383737058570623,0.268,TRENDING,446320.0,0.291,1.6047
2026-02-22T04:00,SOLUSD,SHORT,WIN,8.89,0.704051080467888,0.171,UNDEFINED,437166.0,0.289,1.5948
2026-02-22T08:00,SOLUSD,SHORT,WIN,8.9,0.6900676670883727,0.108,UNDEFINED,436094.0,0.31,1.5435
2026-02-22T12:00,SOLUSD,SHORT,WIN,6.97,0.6935872081713036,0.183,UNDEFINED,328973.0,0.357,1.6447
2026-02-22T16:00,SOLUSD,SHORT,WIN,6.76,0.6741503104534136,0.169,UNDEFINED,324099.0,0.301,1.5876
2026-02-22T20:00,SOLUSD,SHORT,WIN,6.14,0.6801219863730011,0.225,TRENDING,379192.0,0.26,1.4462
2026-02-23T00:00,SOLUSD,LONG,WIN,3.09,0.667424910090618,0.729,TRENDING,164938.0,0.125,1.7956
2026-02-23T04:00,SOLUSD,SHORT,WIN,3.24,0.6634513871980858,0.652,TRENDING,167322.0,0.176,1.884
2026-02-23T08:00,SOLUSD,SHORT,WIN,4.11,0.656087117902971,0.544,TRENDING,184247.0,0.23,1.9863
2026-02-23T12:00,SOLUSD,SHORT,WIN,3.35,0.6386432249599336,0.528,TRENDING,88174.0,0.125,2.0955
2026-02-23T16:00,SOLUSD,SHORT,LOSS,-2.23,0.6390831408721578,0.568,TRENDING,-40098.0,0.142,2.2264
2026-02-23T20:00,SOLUSD,LONG,LOSS,-2.2,0.67780972758948,0.605,TRENDING,-386173.0,0.057,2.1981
2026-02-24T00:00,SOLUSD,LONG,WIN,6.4,0.6754148546380437,0.637,TRENDING,-614613.0,0.121,2.4026
2026-02-24T04:00,SOLUSD,LONG,WIN,6.99,0.6706870232820574,0.581,TRENDING,-620124.0,0.173,2.4147
2026-02-24T08:00,SOLUSD,LONG,WIN,8.57,0.6287466382664247,0.576,TRENDING,-615809.0,0.181,2.4501
2026-02-24T12:00,SOLUSD,LONG,WIN,11.28,0.6606556413834663,0.481,TRENDING,-506152.0,0.096,2.5341
2026-02-24T16:00,SOLUSD,LONG,WIN,14.11,0.6642778479617811,0.1,UNDEFINED,-454838.0,0.086,2.5617
2026-02-24T20:00,SOLUSD,LONG,WIN,13.27,0.6765879571878964,0.07,MEAN_REVERSION,-478103.0,0.089,2.4669
2026-02-25T00:00,SOLUSD,LONG,WIN,9.42,0.6738855627143744,0.204,TRENDING,-339886.0,0.044,2.6775
2026-02-25T04:00,SOLUSD,LONG,WIN,8.82,0.6861239411153361,0.342,TRENDING,-261516.0,0.029,2.6837
2026-02-25T08:00,SOLUSD,LONG,WIN,7.32,0.6798052113805789,0.625,TRENDING,-206128.0,0.046,2.3012
